,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,sports car,minority,before 2015,male,ENCODED_EDUCATION,ENCODED_INCOME
6145,52.0,4.5,0.5996717553393089,1.0,1.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,0,2.0,3.0
6146,32.5,14.5,0.3475484877058563,1.0,0.0,1.0,13000.0,2,0,4,0.0,0,0,1,1,2.0,0.0
6147,52.0,24.5,0.6698449508438887,1.0,1.0,1.0,17000.0,2,0,2,1.0,0,0,1,1,1.0,3.0
6148,72.5,45.0,0.5266055787819602,1.0,1.0,1.0,8000.0,15,0,3,0.0,0,1,1,1,2.0,3.0
6149,32.5,14.5,0.6450397790890472,1.0,1.0,0.0,16000.0,0,0,0,0.0,1,0,0,0,2.0,3.0
6150,72.5,45.0,0.5284332823896081,0.0,0.0,1.0,18000.0,0,1,1,1.0,0,0,1,1,1.0,3.0
6151,20.5,4.5,0.5158128096027941,1.0,0.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
6152,52.0,24.5,0.6372144148775452,1.0,0.0,1.0,12000.0,0,0,4,0.0,0,1,1,1,1.0,3.0
6153,32.5,14.5,0.5782449712652297,1.0,0.0,1.0,14000.0,1,0,2,0.0,0,0,1,1,2.0,3.0
6154,72.5,24.5,0.6880561124516055,1.0,1.0,1.0,13000.0,3,0,0,0.0,0,0,1,1,1.0,2.0
6155,32.5,14.5,0.5158128096027941,1.0,1.0,1.0,10000.0,0,0,3,0.0,0,0,1,0,1.0,1.0
6156,32.5,14.5,0.5629828267215552,1.0,1.0,1.0,10000.0,2,0,1,0.0,0,0,1,1,2.0,3.0
6157,72.5,14.5,0.6742701602109986,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,1.0,3.0
6158,32.5,14.5,0.5604130114765153,1.0,0.0,0.0,12000.0,1,0,0,0.0,0,1,1,1,1.0,1.0
6159,52.0,24.5,0.5890776391117998,1.0,1.0,1.0,11697.003206900365,3,0,1,0.0,0,0,0,0,0.0,2.0
6160,72.5,45.0,0.7731601636776191,1.0,1.0,1.0,8000.0,10,2,4,0.0,1,0,1,1,1.0,3.0
6161,20.5,4.5,0.3031678648046433,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,2.0,1.0
6162,52.0,14.5,0.6018766889416584,1.0,0.0,1.0,11000.0,2,0,1,0.0,0,0,1,0,2.0,3.0
6163,72.5,45.0,0.8001186923709971,1.0,1.0,1.0,12000.0,4,0,4,0.0,0,1,1,0,2.0,3.0
6164,32.5,14.5,0.6960490569708759,1.0,1.0,1.0,11697.003206900365,3,0,1,0.0,0,0,0,1,1.0,3.0
6165,52.0,24.5,0.4300614131323766,1.0,0.0,0.0,15000.0,2,2,2,0.0,1,0,0,0,2.0,3.0
6166,72.5,24.5,0.6070169038473983,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
6167,52.0,24.5,0.5564760604506076,0.0,0.0,1.0,13000.0,1,0,2,0.0,0,0,1,0,1.0,3.0
6168,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,11697.003206900365,2,1,2,0.0,0,1,0,1,1.0,3.0
6169,20.5,4.5,0.4113308210947536,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
6170,52.0,14.5,0.5090772453787626,1.0,1.0,1.0,10000.0,0,0,1,0.0,0,0,1,0,2.0,2.0
6171,52.0,14.5,0.5460212676387369,1.0,1.0,1.0,10000.0,1,0,0,1.0,0,0,0,1,2.0,2.0
6172,72.5,4.5,0.7455090188134991,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,1,1,0,2.0,3.0
6173,72.5,45.0,0.5158128096027941,0.0,1.0,1.0,6000.0,10,0,4,0.0,0,0,0,0,2.0,3.0
6174,32.5,14.5,0.4203287516078414,0.0,1.0,1.0,6000.0,2,0,3,0.0,0,0,1,1,2.0,3.0
6175,20.5,4.5,0.6309877833728277,0.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,0,0,1.0,3.0
6176,32.5,14.5,0.5928095914482554,1.0,1.0,1.0,7000.0,3,0,1,0.0,0,0,0,0,2.0,3.0
6177,52.0,24.5,0.5659763747070949,1.0,1.0,1.0,10000.0,3,1,0,0.0,0,0,1,1,2.0,3.0
6178,72.5,4.5,0.4495356021038702,1.0,1.0,0.0,8000.0,0,0,0,0.0,0,1,1,0,0.0,2.0
6179,52.0,24.5,0.7582161504203389,1.0,1.0,1.0,11000.0,2,0,1,0.0,0,0,0,0,2.0,3.0
6180,52.0,4.5,0.5761628452185223,1.0,1.0,1.0,8000.0,0,0,0,0.0,0,0,1,0,2.0,2.0
6181,72.5,24.5,0.7172783650284594,1.0,1.0,0.0,13000.0,2,0,0,0.0,0,0,0,0,1.0,3.0
6182,52.0,14.5,0.6965068063635781,1.0,0.0,0.0,15000.0,1,0,0,0.0,0,0,1,0,2.0,3.0
6183,32.5,4.5,0.6128967688651865,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,1.0,3.0
6184,72.5,24.5,0.546778256639701,1.0,1.0,1.0,6000.0,3,0,0,0.0,0,0,0,0,0.0,3.0
6185,52.0,24.5,0.5049157235092349,1.0,1.0,1.0,11697.003206900365,4,1,1,0.0,0,0,1,0,1.0,3.0
6186,32.5,14.5,0.4484752808221274,1.0,0.0,1.0,13000.0,2,0,0,1.0,0,0,1,0,1.0,0.0
6187,52.0,4.5,0.5935068544797836,1.0,0.0,1.0,9000.0,0,0,0,1.0,0,0,0,0,2.0,3.0
6188,72.5,14.5,0.4876462562380029,1.0,1.0,1.0,6000.0,3,1,0,0.0,0,0,0,1,2.0,3.0
6189,32.5,14.5,0.5629288865931877,1.0,0.0,0.0,13000.0,4,0,0,1.0,0,0,0,1,2.0,2.0
6190,32.5,14.5,0.6265712548186319,1.0,0.0,1.0,13000.0,1,0,0,0.0,0,0,1,0,1.0,1.0
6191,52.0,4.5,0.6076229002597461,1.0,0.0,0.0,16000.0,0,0,0,0.0,0,0,1,0,1.0,2.0
6192,52.0,24.5,0.4380454948936881,1.0,1.0,1.0,11697.003206900365,3,1,2,0.0,0,0,1,0,0.0,1.0
6193,20.5,4.5,0.2094641847612867,1.0,0.0,0.0,11000.0,0,0,0,0.0,0,0,1,1,1.0,0.0
6194,20.5,4.5,0.5884194055987398,0.0,0.0,0.0,7000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
6195,52.0,24.5,0.6990516504418061,1.0,1.0,1.0,11000.0,3,0,2,0.0,0,0,1,0,1.0,3.0
6196,52.0,24.5,0.6261086476557679,1.0,0.0,0.0,13000.0,2,0,0,0.0,0,0,0,1,1.0,3.0
6197,20.5,4.5,0.3708472704797005,0.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,1,1.0,0.0
6198,72.5,45.0,0.5335402924435169,1.0,1.0,1.0,12000.0,3,0,0,0.0,0,0,1,0,1.0,3.0
6199,32.5,4.5,0.6166892891021254,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,1,1,1.0,3.0
6200,52.0,24.5,0.5145739221806612,1.0,1.0,1.0,11697.003206900365,3,0,1,0.0,0,1,1,1,1.0,1.0
6201,32.5,14.5,0.3740275788282017,1.0,1.0,1.0,12000.0,3,0,1,0.0,0,0,1,0,2.0,2.0
6202,32.5,14.5,0.4220538658043846,0.0,0.0,0.0,15000.0,0,1,1,1.0,0,0,1,1,0.0,1.0
6203,20.5,4.5,0.3958447787842891,0.0,0.0,0.0,19000.0,0,0,0,0.0,0,0,1,1,1.0,0.0
6204,52.0,24.5,0.1184454426595448,0.0,0.0,1.0,17000.0,1,1,0,0.0,0,0,1,1,0.0,0.0
6205,52.0,24.5,0.6613391398483415,1.0,1.0,1.0,12000.0,1,0,0,0.0,0,0,0,0,1.0,3.0
6206,52.0,14.5,0.5883649716073385,1.0,0.0,0.0,14000.0,1,0,1,0.0,0,0,1,0,2.0,3.0
6207,72.5,45.0,0.7503572767842781,0.0,0.0,1.0,12000.0,6,2,1,0.0,0,0,1,1,1.0,3.0
6208,32.5,14.5,0.7259926462960027,0.0,0.0,0.0,16000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
6209,32.5,4.5,0.6213619336621787,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
6210,32.5,14.5,0.3383543699264796,0.0,0.0,0.0,14000.0,0,0,1,1.0,0,0,1,0,1.0,0.0
6211,72.5,14.5,0.5501440126091397,1.0,1.0,1.0,7000.0,2,0,0,0.0,0,0,1,0,2.0,3.0
6212,52.0,14.5,0.6885787961397686,1.0,0.0,1.0,15000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
6213,32.5,14.5,0.5929634848648806,1.0,0.0,0.0,11000.0,0,0,0,0.0,0,0,1,1,0.0,2.0
6214,52.0,4.5,0.5502550617548964,1.0,1.0,1.0,12000.0,0,0,0,1.0,0,0,1,0,0.0,2.0
6215,32.5,14.5,0.6770907006539743,1.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,1,1,1.0,3.0
6216,32.5,14.5,0.5177321441915205,0.0,0.0,0.0,11697.003206900365,1,0,2,0.0,0,0,1,0,2.0,1.0
6217,32.5,14.5,0.1696797792669734,1.0,0.0,0.0,11000.0,3,0,3,0.0,0,0,0,1,2.0,0.0
6218,20.5,4.5,0.4686229631074164,0.0,1.0,0.0,14000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
6219,20.5,4.5,0.3195071006422301,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
6220,32.5,4.5,0.5833816792751652,1.0,0.0,1.0,11000.0,0,0,0,0.0,0,0,1,0,0.0,1.0
6221,52.0,4.5,0.608213559921036,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
6222,32.5,4.5,0.5722153142431586,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
6223,20.5,4.5,0.5138717893886736,1.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,1,2.0,1.0
6224,52.0,24.5,0.3319360250431987,1.0,1.0,1.0,13000.0,0,0,1,0.0,0,0,1,0,1.0,2.0
6225,72.5,45.0,0.6924913175032974,1.0,0.0,1.0,13000.0,4,0,6,0.0,0,0,0,1,1.0,3.0
6226,72.5,24.5,0.6170012583777524,1.0,0.0,1.0,10000.0,2,0,0,0.0,0,0,1,0,2.0,3.0
6227,20.5,4.5,0.4157487589912337,0.0,0.0,0.0,18000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
6228,72.5,24.5,0.6581143715737761,1.0,1.0,1.0,11697.003206900365,1,0,4,0.0,0,0,0,1,1.0,3.0
6229,32.5,14.5,0.64131129293442,1.0,0.0,1.0,13000.0,2,0,0,0.0,0,0,1,0,1.0,3.0
6230,52.0,24.5,0.6065961554873911,1.0,1.0,0.0,11000.0,4,2,3,0.0,0,0,0,1,2.0,3.0
6231,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,1,1,0,0.0,0.0
6232,72.5,45.0,0.4956615644496181,1.0,1.0,1.0,11000.0,3,0,3,0.0,0,0,1,0,1.0,3.0
6233,52.0,24.5,0.5040570671442238,1.0,1.0,1.0,7000.0,3,0,4,0.0,0,0,1,1,2.0,3.0
6234,20.5,4.5,0.2821505605840015,1.0,0.0,0.0,15000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
6235,52.0,24.5,0.4718619293037006,1.0,1.0,0.0,11000.0,3,1,5,0.0,0,0,1,1,2.0,3.0
6236,20.5,4.5,0.5158128096027941,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,0,1,2.0,1.0
6237,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,0,1,1.0,1.0
6238,20.5,4.5,0.3074631176518368,0.0,0.0,0.0,12000.0,0,0,0,0.0,0,0,1,0,1.0,0.0
6239,32.5,14.5,0.4134435842957756,0.0,1.0,1.0,14000.0,3,0,0,0.0,0,0,1,1,1.0,1.0
6240,20.5,4.5,0.4477705017242172,1.0,0.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,1,1.0,1.0
6241,72.5,24.5,0.5158128096027941,1.0,1.0,1.0,13000.0,6,0,4,0.0,0,0,0,1,1.0,3.0
6242,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,10000.0,1,0,2,0.0,1,0,0,0,1.0,3.0
6243,72.5,24.5,0.5158128096027941,1.0,1.0,1.0,8000.0,4,0,3,0.0,1,0,1,0,2.0,2.0
6244,32.5,14.5,0.6341092889482153,1.0,1.0,1.0,13000.0,1,0,3,0.0,1,0,1,0,2.0,3.0
6245,72.5,45.0,0.5202980349430921,1.0,1.0,1.0,10000.0,4,1,5,0.0,0,0,1,1,2.0,3.0
6246,20.5,4.5,0.4223828049555804,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,1,1,1.0,1.0
6247,32.5,4.5,0.4412263206782428,1.0,1.0,1.0,10000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
6248,32.5,14.5,0.6315436327083316,1.0,0.0,0.0,10000.0,1,0,1,0.0,0,1,1,0,1.0,3.0
6249,20.5,4.5,0.3918635597078393,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
6250,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
6251,32.5,14.5,0.5914525540747789,1.0,1.0,1.0,14000.0,1,0,2,0.0,0,0,0,1,2.0,3.0
6252,32.5,14.5,0.5415955914632157,0.0,1.0,1.0,11000.0,1,0,0,1.0,0,0,1,0,1.0,2.0
6253,72.5,45.0,0.6663281044841415,0.0,0.0,1.0,11000.0,6,0,4,0.0,0,0,1,1,1.0,3.0
6254,72.5,45.0,0.6385371846477582,1.0,1.0,1.0,8000.0,4,0,8,0.0,1,0,1,1,2.0,3.0
6255,72.5,14.5,0.6894318277896103,1.0,0.0,1.0,16000.0,0,0,0,0.0,0,0,0,0,1.0,3.0
6256,52.0,24.5,0.5804039980827306,1.0,1.0,1.0,11697.003206900365,17,2,0,0.0,0,0,1,1,1.0,3.0
6257,52.0,4.5,0.5577143114134616,1.0,1.0,0.0,14000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
6258,52.0,24.5,0.5382317966431416,1.0,0.0,1.0,11000.0,5,1,3,0.0,0,0,0,1,2.0,3.0
6259,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,12000.0,1,0,0,0.0,1,0,0,0,2.0,3.0
6260,52.0,24.5,0.5221332912355521,1.0,0.0,0.0,14000.0,0,2,0,0.0,0,0,1,0,1.0,1.0
6261,32.5,14.5,0.584909082765056,0.0,0.0,1.0,15000.0,0,0,0,0.0,0,0,0,0,2.0,2.0
6262,32.5,14.5,0.5728456692234719,1.0,1.0,0.0,11000.0,8,1,1,1.0,0,0,1,1,2.0,3.0
6263,32.5,14.5,0.5020129372313837,1.0,1.0,1.0,10000.0,2,0,3,0.0,0,1,1,1,1.0,2.0
6264,20.5,4.5,0.4582732935025532,1.0,0.0,0.0,18000.0,0,0,0,1.0,0,0,1,0,0.0,1.0
6265,72.5,14.5,0.6329454562699235,1.0,0.0,0.0,15000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
6266,32.5,14.5,0.3868939198714247,1.0,0.0,0.0,11697.003206900365,3,0,1,0.0,1,0,1,1,2.0,1.0
6267,52.0,24.5,0.5237618676254929,1.0,1.0,1.0,14000.0,0,1,2,0.0,0,0,1,0,2.0,3.0
6268,72.5,45.0,0.6633920115683729,1.0,0.0,1.0,13000.0,2,1,5,0.0,0,0,1,1,2.0,3.0
6269,20.5,4.5,0.2499444729675596,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
6270,52.0,24.5,0.5000059032357353,1.0,0.0,1.0,11697.003206900365,3,0,1,0.0,0,0,0,1,2.0,3.0
6271,32.5,4.5,0.4113887944961863,0.0,0.0,1.0,12000.0,0,0,0,1.0,0,1,1,0,0.0,1.0
6272,72.5,45.0,0.6570964106240255,1.0,1.0,1.0,13000.0,6,1,4,0.0,0,0,1,1,2.0,3.0
6273,32.5,14.5,0.5039487280188402,1.0,0.0,1.0,16000.0,2,0,2,0.0,0,0,1,1,2.0,2.0
6274,72.5,45.0,0.6560726354622702,1.0,1.0,1.0,9000.0,3,1,2,0.0,0,0,1,0,2.0,3.0
6275,52.0,24.5,0.6922263720357502,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
6276,52.0,24.5,0.5073023393867552,1.0,0.0,1.0,11697.003206900365,3,1,1,0.0,0,0,0,1,2.0,3.0
6277,32.5,14.5,0.4634524846726996,0.0,0.0,0.0,15000.0,1,0,0,0.0,0,0,0,1,2.0,2.0
6278,32.5,4.5,0.6314107090924993,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
6279,20.5,4.5,0.5891162336172651,1.0,0.0,0.0,13000.0,0,0,0,0.0,0,0,1,0,1.0,2.0
6280,52.0,24.5,0.6022376455105858,0.0,0.0,0.0,13000.0,2,0,0,0.0,0,1,1,0,1.0,2.0
6281,72.5,45.0,0.5867146248265699,1.0,1.0,0.0,11697.003206900365,9,1,2,0.0,0,1,1,0,2.0,3.0
6282,32.5,4.5,0.4366559332018472,0.0,0.0,1.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
6283,52.0,24.5,0.5158128096027941,0.0,1.0,1.0,8000.0,1,1,4,0.0,0,0,1,1,1.0,1.0
6284,52.0,14.5,0.3798229504651137,1.0,1.0,1.0,10000.0,1,1,1,0.0,0,0,1,1,0.0,1.0
6285,32.5,14.5,0.6491841156367637,1.0,1.0,1.0,9000.0,2,0,3,0.0,0,0,1,0,2.0,3.0
6286,32.5,14.5,0.5309633691519234,1.0,1.0,1.0,13000.0,0,0,1,0.0,0,0,0,0,0.0,1.0
6287,20.5,4.5,0.370017847681722,0.0,0.0,0.0,10000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
6288,20.5,4.5,0.5158128096027941,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
6289,52.0,4.5,0.6661184119269805,1.0,0.0,1.0,9000.0,0,0,0,1.0,0,1,1,0,1.0,3.0
6290,32.5,14.5,0.5960649709293704,0.0,0.0,1.0,9000.0,1,0,2,1.0,0,0,1,1,2.0,2.0
6291,52.0,24.5,0.8239160079881023,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
6292,52.0,24.5,0.8224546624066171,0.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
6293,20.5,4.5,0.5035366080346114,1.0,0.0,0.0,14000.0,0,0,0,0.0,0,0,0,0,1.0,3.0
6294,20.5,4.5,0.3842342291965312,0.0,0.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
6295,72.5,14.5,0.4093866302921833,1.0,1.0,1.0,13000.0,2,0,0,0.0,0,0,0,1,1.0,2.0
6296,52.0,4.5,0.3211324163746242,1.0,1.0,1.0,12000.0,0,0,0,0.0,0,0,1,1,1.0,0.0
6297,52.0,4.5,0.5539060613262209,1.0,1.0,1.0,5000.0,0,0,0,0.0,0,0,0,1,1.0,3.0
6298,52.0,14.5,0.7539682939704174,1.0,0.0,1.0,10000.0,1,0,0,0.0,0,0,0,0,2.0,3.0
6299,52.0,24.5,0.6539628846636596,1.0,1.0,1.0,14000.0,0,0,0,0.0,1,1,1,0,1.0,3.0
6300,72.5,14.5,0.57331559900259,1.0,1.0,1.0,8000.0,1,1,0,0.0,0,0,1,0,2.0,3.0
6301,52.0,24.5,0.654675698485059,1.0,1.0,0.0,12000.0,6,0,1,0.0,0,0,1,1,1.0,3.0
6302,32.5,14.5,0.4294653536972943,0.0,1.0,0.0,12000.0,3,0,3,1.0,0,0,1,1,1.0,1.0
6303,32.5,14.5,0.6892867128246558,1.0,1.0,1.0,7000.0,1,0,0,0.0,1,0,1,1,2.0,3.0
6304,32.5,4.5,0.7082885603982803,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
6305,52.0,24.5,0.7547893031960374,1.0,0.0,1.0,15000.0,1,0,0,0.0,0,0,0,0,1.0,3.0
6306,32.5,14.5,0.3581739993214865,1.0,0.0,0.0,14000.0,3,0,2,0.0,0,0,0,1,1.0,1.0
6307,72.5,45.0,0.5158128096027941,1.0,1.0,1.0,9000.0,5,2,4,0.0,0,0,0,1,1.0,3.0
6308,52.0,24.5,0.8598921618629106,1.0,1.0,1.0,7000.0,3,1,6,0.0,0,0,0,1,1.0,3.0
6309,72.5,14.5,0.5158128096027941,1.0,1.0,1.0,11000.0,1,0,1,0.0,0,0,0,1,2.0,3.0
6310,72.5,14.5,0.416048144719492,1.0,1.0,1.0,11697.003206900365,0,0,0,0.0,0,0,0,0,2.0,3.0
6311,32.5,14.5,0.5158128096027941,0.0,0.0,0.0,15000.0,1,0,0,0.0,0,0,0,1,1.0,1.0
6312,20.5,4.5,0.3489948389471766,1.0,0.0,0.0,15000.0,0,0,0,0.0,0,0,0,1,1.0,1.0
6313,32.5,14.5,0.5158128096027941,1.0,0.0,1.0,11000.0,0,2,2,0.0,0,1,0,1,2.0,2.0
6314,20.5,4.5,0.252620867950833,1.0,1.0,0.0,9000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
6315,32.5,4.5,0.5932130010058931,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
6316,20.5,4.5,0.3621758273699106,0.0,0.0,0.0,14000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
6317,52.0,14.5,0.6917363286705358,1.0,1.0,1.0,9000.0,3,0,1,0.0,0,0,1,1,2.0,3.0
6318,72.5,45.0,0.7149178252967803,1.0,1.0,1.0,8000.0,4,0,2,0.0,0,0,1,0,2.0,3.0
6319,32.5,14.5,0.4325483359197449,1.0,0.0,0.0,17000.0,0,0,2,0.0,0,0,0,1,2.0,3.0
6320,20.5,4.5,0.5341366518133347,1.0,0.0,1.0,11697.003206900365,0,0,0,1.0,1,0,1,0,0.0,1.0
6321,32.5,14.5,0.5158128096027941,0.0,1.0,1.0,14000.0,1,0,0,0.0,0,0,1,1,0.0,0.0
6322,20.5,4.5,0.6564208952879778,1.0,1.0,0.0,9000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
6323,52.0,24.5,0.7522696539225138,1.0,1.0,1.0,11000.0,2,2,0,0.0,0,0,1,1,1.0,3.0
6324,20.5,4.5,0.2735775343032223,0.0,1.0,1.0,10000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
6325,52.0,24.5,0.5627767675870118,1.0,1.0,1.0,5000.0,6,0,1,0.0,0,0,0,1,1.0,3.0
6326,72.5,4.5,0.6952950986922786,1.0,1.0,1.0,5000.0,0,0,0,0.0,1,0,1,1,2.0,3.0
6327,52.0,4.5,0.3467482556316243,1.0,0.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
6328,52.0,24.5,0.4862118529879106,1.0,1.0,1.0,6000.0,2,0,4,0.0,0,0,0,1,1.0,2.0
6329,20.5,4.5,0.2502651952740446,0.0,1.0,0.0,14000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
6330,72.5,24.5,0.4993612646695344,1.0,1.0,1.0,7000.0,2,0,1,0.0,0,0,1,0,2.0,3.0
6331,32.5,4.5,0.3712229558963678,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
6332,32.5,14.5,0.5769913905241298,1.0,1.0,0.0,14000.0,1,0,2,0.0,0,0,1,1,2.0,2.0
6333,20.5,4.5,0.406241340588986,0.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
6334,20.5,4.5,0.5432204543230971,0.0,1.0,1.0,14000.0,0,0,0,1.0,0,0,1,0,2.0,1.0
6335,72.5,4.5,0.6205866952675222,1.0,1.0,1.0,12000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
6336,52.0,24.5,0.2614768987482765,0.0,1.0,1.0,10000.0,0,1,4,0.0,0,0,1,1,0.0,1.0
6337,72.5,24.5,0.6821916921731194,1.0,1.0,1.0,11000.0,7,0,3,0.0,0,0,0,1,1.0,3.0
6338,72.5,14.5,0.6464929639421738,1.0,1.0,1.0,6000.0,1,0,0,0.0,0,0,1,0,2.0,3.0
6339,20.5,4.5,0.1592498162888258,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
6340,52.0,24.5,0.6794200245925399,1.0,0.0,1.0,18000.0,1,0,1,0.0,0,0,0,1,2.0,3.0
6341,72.5,45.0,0.5158128096027941,0.0,1.0,1.0,8000.0,15,1,3,0.0,0,0,0,1,2.0,3.0
6342,32.5,14.5,0.5826918254401455,1.0,0.0,1.0,13000.0,4,0,2,1.0,0,0,0,1,1.0,3.0
6343,32.5,14.5,0.5158128096027941,0.0,0.0,1.0,14000.0,2,0,0,1.0,0,0,1,1,0.0,0.0
6344,72.5,14.5,0.7210323866035943,1.0,1.0,0.0,11000.0,0,0,1,0.0,0,0,0,1,2.0,3.0
6345,52.0,24.5,0.4497933664600912,1.0,1.0,1.0,12000.0,2,0,4,0.0,0,0,1,0,1.0,2.0
6346,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,7000.0,2,0,1,0.0,0,0,1,1,1.0,3.0
6347,72.5,4.5,0.5813715888213362,1.0,1.0,1.0,8000.0,0,0,0,1.0,0,0,1,0,2.0,3.0
6348,20.5,4.5,0.6696207773659446,1.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
6349,32.5,14.5,0.5461828207501663,0.0,0.0,0.0,11000.0,2,1,0,0.0,0,0,0,0,1.0,1.0
6350,20.5,4.5,0.355725534941864,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,2.0,1.0
6351,20.5,4.5,0.5754886558581285,0.0,0.0,1.0,13000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
6352,52.0,4.5,0.5861214009823864,0.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
6353,52.0,4.5,0.5607989400617142,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,1,1,1.0,2.0
6354,72.5,4.5,0.5158128096027941,1.0,0.0,1.0,10000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
6355,72.5,4.5,0.5158128096027941,1.0,1.0,0.0,12000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
6356,52.0,24.5,0.5497436231590613,0.0,0.0,1.0,13000.0,1,0,3,0.0,1,0,1,1,2.0,2.0
6357,72.5,4.5,0.5889748836182671,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
6358,32.5,14.5,0.5833326355879223,1.0,1.0,0.0,12000.0,0,0,1,1.0,1,0,1,0,1.0,2.0
6359,52.0,24.5,0.614238053624397,1.0,1.0,1.0,14000.0,0,0,0,0.0,0,0,1,0,1.0,3.0
6360,72.5,24.5,0.4937823113643486,1.0,1.0,1.0,10000.0,4,1,0,0.0,0,0,1,1,2.0,3.0
6361,52.0,14.5,0.4907620684055287,1.0,1.0,1.0,11000.0,0,0,2,0.0,0,0,1,0,2.0,2.0
6362,72.5,45.0,0.6507924653984001,1.0,1.0,1.0,12000.0,2,1,8,0.0,0,0,1,1,2.0,3.0
6363,72.5,45.0,0.5455142196510997,1.0,1.0,1.0,12000.0,6,0,8,0.0,0,0,0,1,2.0,3.0
